Pais,Anho,NPatente,NCitas,Rango
FR,1992,5155756,12,26
FR,1992,5156496,12,26
FR,1992,5157548,12,26
FR,1992,5162785,12,26
FR,1992,5164182,12,26
FR,1992,5098157,12,26
FR,1992,5098686,12,26
FR,1992,5098718,12,26
FR,1992,5100817,12,26
FR,1992,5103730,12,26
FR,1992,5106823,12,26
FR,1992,5110412,12,26
FR,1992,5111205,12,26
FR,1992,5135710,12,26
FR,1992,5137548,12,26
FR,1992,5138719,12,26
FR,1992,5143236,12,26
FR,1992,5149022,12,26
FR,1992,5083200,12,26
FR,1992,5086376,12,26
FR,1992,5094063,12,26
FR,1992,5119418,11,27
FR,1992,5128890,11,27
FR,1992,5129070,11,27
FR,1992,5172222,11,27
FR,1992,5172960,11,27
FR,1992,5173226,11,27
FR,1992,5175706,11,27
FR,1992,5154719,11,27
FR,1992,5155789,11,27
FR,1992,5100746,11,27
FR,1992,5102378,11,27
FR,1992,5105127,11,27
FR,1992,5105445,11,27
FR,1992,5106365,11,27
FR,1992,5107402,11,27
FR,1992,5107797,11,27
FR,1992,5109106,11,27
FR,1992,5109758,11,27
FR,1992,5110460,11,27
FR,1992,5110633,11,27
FR,1992,5114045,11,27
FR,1992,5133717,11,27
FR,1992,5133787,11,27
FR,1992,5136097,11,27
FR,1992,5136773,11,27
FR,1992,5138315,11,27
FR,1992,5144809,11,27
FR,1992,5081458,11,27
FR,1992,5082641,11,27
FR,1992,5082985,11,27
FR,1992,5083369,11,27
FR,1992,5089252,11,27
FR,1992,5092866,11,27
FR,1992,5093153,11,27
FR,1992,5096126,11,27
FR,1992,5116029,10,28
FR,1992,5118376,10,28
FR,1992,5121028,10,28
FR,1992,5124275,10,28
FR,1992,5124930,10,28
FR,1992,5124983,10,28
FR,1992,5125074,10,28
FR,1992,5128801,10,28
FR,1992,5131687,10,28
FR,1992,5131763,10,28
FR,1992,5132305,10,28
FR,1992,5171634,10,28
FR,1992,5173102,10,28
FR,1992,5174606,10,28
FR,1992,5157346,10,28
FR,1992,5160155,10,28
FR,1992,5161718,10,28
FR,1992,5162984,10,28
FR,1992,5101464,10,28
FR,1992,5102707,10,28
FR,1992,5103079,10,28
FR,1992,5107258,10,28
FR,1992,5107428,10,28
FR,1992,5107663,10,28
FR,1992,5108431,10,28
FR,1992,5112251,10,28
FR,1992,5114716,10,28
FR,1992,5132961,10,28
FR,1992,5133108,10,28
FR,1992,5136382,10,28
FR,1992,5136828,10,28
FR,1992,5137913,10,28
FR,1992,5139168,10,28
FR,1992,5139425,10,28
FR,1992,5142583,10,28
FR,1992,5143073,10,28
FR,1992,5144896,10,28
FR,1992,5147352,10,28
FR,1992,5149860,10,28
FR,1992,5079227,10,28
FR,1992,5081620,10,28
FR,1992,5083081,10,28
FR,1992,5083711,10,28
FR,1992,5084222,10,28
FR,1992,5085860,10,28
FR,1992,5086842,10,28
FR,1992,5097263,10,28
FR,1992,5116992,9,29
FR,1992,5118251,9,29
FR,1992,5119364,9,29
FR,1992,5123025,9,29
FR,1992,5123674,9,29
FR,1992,5124869,9,29
FR,1992,5124976,9,29
FR,1992,5125539,9,29
FR,1992,5125564,9,29
FR,1992,5126612,9,29
FR,1992,5127231,9,29
FR,1992,5171062,9,29
FR,1992,5171263,9,29
FR,1992,5171577,9,29
FR,1992,5172368,9,29
FR,1992,5173589,9,29
FR,1992,5173945,9,29
FR,1992,5174298,9,29
FR,1992,5152315,9,29
FR,1992,5157641,9,29
FR,1992,5160198,9,29
FR,1992,5162638,9,29
FR,1992,5163627,9,29
FR,1992,5165355,9,29
FR,1992,5165520,9,29
FR,1992,5165935,9,29
FR,1992,5168222,9,29
FR,1992,5098770,9,29
FR,1992,5099451,9,29
FR,1992,5099820,9,29
FR,1992,5100590,9,29
FR,1992,5101733,9,29
FR,1992,5103159,9,29
FR,1992,5107407,9,29
FR,1992,5133784,9,29
FR,1992,5134322,9,29
FR,1992,5143578,9,29
FR,1992,5144429,9,29
FR,1992,5145632,9,29
FR,1992,5146766,9,29
FR,1992,5079733,9,29
FR,1992,5079923,9,29
FR,1992,5080101,9,29
FR,1992,5081540,9,29
FR,1992,5082126,9,29
FR,1992,5083309,9,29
FR,1992,5084055,9,29
FR,1992,5086433,9,29
FR,1992,5089923,9,29
FR,1992,5091668,9,29
FR,1992,5092495,9,29
FR,1992,5093152,9,29
FR,1992,5093863,9,29
FR,1992,5095521,9,29
FR,1992,5096077,9,29
FR,1992,5116230,8,30
FR,1992,5117190,8,30
FR,1992,5117448,8,30
FR,1992,5119693,8,30
FR,1992,5120691,8,30
FR,1992,5120777,8,30
FR,1992,5122180,8,30
FR,1992,5124833,8,30
FR,1992,5124914,8,30
FR,1992,5125602,8,30
FR,1992,5127436,8,30
FR,1992,5128924,8,30
FR,1992,5129930,8,30
FR,1992,5130358,8,30
FR,1992,5131145,8,30
FR,1992,5132048,8,30
FR,1992,5132328,8,30
FR,1992,5169715,8,30
FR,1992,5170790,8,30
FR,1992,5172114,8,30
FR,1992,5173026,8,30
FR,1992,5175773,8,30
FR,1992,5152123,8,30
FR,1992,5152786,8,30
FR,1992,5153606,8,30
FR,1992,5154328,8,30
FR,1992,5154916,8,30
FR,1992,5156748,8,30
FR,1992,5158652,8,30
FR,1992,5161222,8,30
FR,1992,5162208,8,30
FR,1992,5166950,8,30
FR,1992,5167669,8,30
FR,1992,5167710,8,30
FR,1992,5168502,8,30
FR,1992,5100737,8,30
FR,1992,5102018,8,30
FR,1992,5102065,8,30
FR,1992,5102665,8,30
FR,1992,5107073,8,30
FR,1992,5111179,8,30
FR,1992,5113414,8,30
FR,1992,5135499,8,30
FR,1992,5138448,8,30
FR,1992,5139774,8,30
FR,1992,5140289,8,30
FR,1992,5141446,8,30
FR,1992,5141894,8,30
FR,1992,5143086,8,30
FR,1992,5145088,8,30
FR,1992,5147246,8,30
FR,1992,5148527,8,30
FR,1992,5078429,8,30
FR,1992,5078676,8,30
FR,1992,5078823,8,30
FR,1992,5079342,8,30
FR,1992,5080100,8,30
FR,1992,5080465,8,30
FR,1992,5080470,8,30
FR,1992,5082736,8,30
FR,1992,5082937,8,30
FR,1992,5083385,8,30
FR,1992,5084133,8,30
FR,1992,5084922,8,30
FR,1992,5089405,8,30
FR,1992,5090197,8,30
FR,1992,5090906,8,30
FR,1992,5091428,8,30
FR,1992,5091912,8,30
FR,1992,5092629,8,30
FR,1992,5092820,8,30
FR,1992,5092907,8,30
FR,1992,5094563,8,30
FR,1992,5096455,8,30
FR,1992,5116474,7,31
FR,1992,5117086,7,31
FR,1992,5118349,7,31
FR,1992,5122318,7,31
FR,1992,5122632,7,31
FR,1992,5123084,7,31
FR,1992,5123422,7,31
FR,1992,5124641,7,31
FR,1992,5126365,7,31
FR,1992,5127608,7,31
FR,1992,5127679,7,31
FR,1992,5128523,7,31
FR,1992,5130171,7,31
FR,1992,5169713,7,31
FR,1992,5171453,7,31
FR,1992,5173024,7,31
FR,1992,5173351,7,31
FR,1992,5174368,7,31
FR,1992,5175001,7,31
FR,1992,5150712,7,31
FR,1992,5150853,7,31
FR,1992,5151957,7,31
FR,1992,5152333,7,31
FR,1992,5154282,7,31
FR,1992,5154578,7,31
FR,1992,5154774,7,31
FR,1992,5155315,7,31
FR,1992,5156143,7,31
FR,1992,5157293,7,31
FR,1992,5158234,7,31
FR,1992,5159609,7,31
FR,1992,5162350,7,31
FR,1992,5162686,7,31
FR,1992,5163100,7,31
FR,1992,5163493,7,31
FR,1992,5164719,7,31
FR,1992,5165754,7,31
FR,1992,5166309,7,31
FR,1992,5166849,7,31
FR,1992,5167462,7,31
FR,1992,5169304,7,31
FR,1992,5098454,7,31
FR,1992,5100902,7,31
FR,1992,5103099,7,31
FR,1992,5105428,7,31
FR,1992,5105565,7,31
FR,1992,5105681,7,31
FR,1992,5105994,7,31
FR,1992,5108448,7,31
FR,1992,5109410,7,31
FR,1992,5110644,7,31
FR,1992,5111459,7,31
FR,1992,5111523,7,31
FR,1992,5112263,7,31
FR,1992,5112785,7,31
FR,1992,5112932,7,31
FR,1992,5134556,7,31
FR,1992,5135438,7,31
FR,1992,5135785,7,31
FR,1992,5137215,7,31
FR,1992,5137538,7,31
FR,1992,5138515,7,31
FR,1992,5138580,7,31
FR,1992,5139037,7,31
FR,1992,5140166,7,31
FR,1992,5140621,7,31
FR,1992,5142505,7,31
FR,1992,5143331,7,31
FR,1992,5143518,7,31
FR,1992,5143636,7,31
FR,1992,5144544,7,31
FR,1992,5145902,7,31
FR,1992,5147883,7,31
FR,1992,5149969,7,31
FR,1992,5150241,7,31
FR,1992,5079039,7,31
FR,1992,5079915,7,31
FR,1992,5080102,7,31
FR,1992,5080812,7,31
FR,1992,5080823,7,31
FR,1992,5082482,7,31
FR,1992,5084469,7,31
FR,1992,5085095,7,31
FR,1992,5086257,7,31
FR,1992,5086327,7,31
FR,1992,5087443,7,31
FR,1992,5088496,7,31
FR,1992,5088519,7,31
FR,1992,5088632,7,31
FR,1992,5089513,7,31
FR,1992,5089818,7,31
FR,1992,5089870,7,31
FR,1992,5089886,7,31
FR,1992,5090158,7,31
FR,1992,5090916,7,31
FR,1992,5093884,7,31
FR,1992,5093965,7,31
FR,1992,5094256,7,31
FR,1992,5094448,7,31
FR,1992,5095081,7,31
FR,1992,5096097,7,31
FR,1992,5096148,7,31
FR,1992,5116556,6,32
FR,1992,5119305,6,32
FR,1992,5121451,6,32
FR,1992,5121462,6,32
FR,1992,5123918,6,32
FR,1992,5124872,6,32
FR,1992,5125027,6,32
FR,1992,5125061,6,32
FR,1992,5125328,6,32
FR,1992,5125529,6,32
FR,1992,5126629,6,32
FR,1992,5127952,6,32
FR,1992,5128028,6,32
FR,1992,5130650,6,32
FR,1992,5130953,6,32
FR,1992,5131286,6,32
FR,1992,5131348,6,32
FR,1992,5131586,6,32
FR,1992,5132055,6,32
FR,1992,5132116,6,32
FR,1992,5132145,6,32
FR,1992,5170410,6,32
FR,1992,5170888,6,32
FR,1992,5172893,6,32
FR,1992,5174113,6,32
FR,1992,5174131,6,32
FR,1992,5174188,6,32
FR,1992,5151126,6,32
FR,1992,5151165,6,32
FR,1992,5151698,6,32
FR,1992,5151925,6,32
FR,1992,5152694,6,32
FR,1992,5152868,6,32
FR,1992,5152971,6,32
FR,1992,5153049,6,32
FR,1992,5153804,6,32
FR,1992,5154918,6,32
FR,1992,5155648,6,32
FR,1992,5156774,6,32
FR,1992,5158016,6,32
FR,1992,5158911,6,32
FR,1992,5159652,6,32
FR,1992,5160485,6,32
FR,1992,5160501,6,32
FR,1992,5160565,6,32
FR,1992,5161664,6,32
FR,1992,5162558,6,32
FR,1992,5163306,6,32
FR,1992,5163785,6,32
FR,1992,5164144,6,32
FR,1992,5165602,6,32
FR,1992,5165760,6,32
FR,1992,5166187,6,32
FR,1992,5167689,6,32
FR,1992,5098832,6,32
FR,1992,5099077,6,32
FR,1992,5099454,6,32
FR,1992,5101121,6,32
FR,1992,5101151,6,32
FR,1992,5101316,6,32
FR,1992,5101323,6,32
FR,1992,5101616,6,32
FR,1992,5102563,6,32
FR,1992,5102660,6,32
FR,1992,5102698,6,32
FR,1992,5103104,6,32
FR,1992,5103198,6,32
FR,1992,5104254,6,32
FR,1992,5105086,6,32
FR,1992,5106127,6,32
FR,1992,5106322,6,32
FR,1992,5108050,6,32
FR,1992,5108893,6,32
FR,1992,5109194,6,32
FR,1992,5111147,6,32
FR,1992,5112552,6,32
FR,1992,5112757,6,32
FR,1992,5112999,6,32
FR,1992,5113460,6,32
FR,1992,5113895,6,32
FR,1992,5114927,6,32
FR,1992,5114933,6,32
FR,1992,5115117,6,32
FR,1992,5133410,6,32
FR,1992,5133658,6,32
FR,1992,5135089,6,32
FR,1992,5137725,6,32
FR,1992,5138181,6,32
FR,1992,5138778,6,32
FR,1992,5138958,6,32
FR,1992,5139201,6,32
FR,1992,5139983,6,32
FR,1992,5140415,6,32
FR,1992,5140604,6,32
FR,1992,5140691,6,32
FR,1992,5141097,6,32
FR,1992,5141798,6,32
FR,1992,5141980,6,32
FR,1992,5142527,6,32
FR,1992,5143126,6,32
FR,1992,5143614,6,32
FR,1992,5144666,6,32
FR,1992,5145027,6,32
FR,1992,5147271,6,32
FR,1992,5147547,6,32
FR,1992,5150442,6,32
FR,1992,5078400,6,32
FR,1992,5078738,6,32
FR,1992,5078757,6,32
FR,1992,5078766,6,32
FR,1992,5079497,6,32
FR,1992,5080696,6,32
FR,1992,5080877,6,32
FR,1992,5082355,6,32
FR,1992,5083305,6,32
FR,1992,5084094,6,32
FR,1992,5084708,6,32
FR,1992,5084827,6,32
FR,1992,5086213,6,32
FR,1992,5086623,6,32
FR,1992,5086834,6,32
FR,1992,5086996,6,32
FR,1992,5087456,6,32
FR,1992,5089021,6,32
FR,1992,5089665,6,32
FR,1992,5090154,6,32
FR,1992,5091142,6,32
FR,1992,5091773,6,32
FR,1992,5092336,6,32
FR,1992,5092409,6,32
FR,1992,5094864,6,32
FR,1992,5095502,6,32
FR,1992,5096318,6,32
FR,1992,5116196,5,33
FR,1992,5116954,5,33
FR,1992,5117944,5,33
FR,1992,5118550,5,33
FR,1992,5118774,5,33
FR,1992,5119429,5,33
FR,1992,5119911,5,33
FR,1992,5120431,5,33
FR,1992,5120449,5,33
FR,1992,5121410,5,33
FR,1992,5121964,5,33
FR,1992,5122762,5,33
FR,1992,5123338,5,33
FR,1992,5123571,5,33
FR,1992,5123939,5,33
FR,1992,5124081,5,33
FR,1992,5124473,5,33
FR,1992,5125264,5,33
FR,1992,5126640,5,33
FR,1992,5128160,5,33
FR,1992,5128359,5,33
FR,1992,5128621,5,33
FR,1992,5130110,5,33
FR,1992,5130913,5,33
FR,1992,5132260,5,33
FR,1992,5077938,5,33
FR,1992,5169763,5,33
FR,1992,5170023,5,33
FR,1992,5170076,5,33
FR,1992,5170665,5,33
FR,1992,5170728,5,33
FR,1992,5170776,5,33
FR,1992,5171315,5,33
FR,1992,5171556,5,33
FR,1992,5172340,5,33
FR,1992,5173713,5,33
FR,1992,5174496,5,33
FR,1992,5175035,5,33
FR,1992,5175690,5,33
FR,1992,5150682,5,33
FR,1992,5150856,5,33
FR,1992,5151599,5,33
FR,1992,5153056,5,33
FR,1992,5153121,5,33
FR,1992,5153163,5,33
FR,1992,5156272,5,33
FR,1992,5156421,5,33
FR,1992,5157577,5,33
FR,1992,5159807,5,33
FR,1992,5160388,5,33
FR,1992,5160939,5,33
FR,1992,5163160,5,33
FR,1992,5163285,5,33
FR,1992,5164185,5,33
FR,1992,5164559,5,33
FR,1992,5164984,5,33
FR,1992,5165329,5,33
FR,1992,5165899,5,33
FR,1992,5166957,5,33
FR,1992,5167062,5,33
FR,1992,5168485,5,33
FR,1992,5168645,5,33
FR,1992,5168775,5,33
FR,1992,5168971,5,33
FR,1992,5169232,5,33
FR,1992,5097523,5,33
FR,1992,5097701,5,33
FR,1992,5097716,5,33
FR,1992,5097944,5,33
FR,1992,5098042,5,33
FR,1992,5101160,5,33
FR,1992,5101198,5,33
FR,1992,5101273,5,33
FR,1992,5101321,5,33
FR,1992,5101714,5,33
FR,1992,5102389,5,33
FR,1992,5102687,5,33
FR,1992,5103668,5,33
FR,1992,5104566,5,33
FR,1992,5104745,5,33
FR,1992,5104840,5,33
FR,1992,5105376,5,33
FR,1992,5105680,5,33
FR,1992,5106225,5,33
FR,1992,5107697,5,33
FR,1992,5110513,5,33
FR,1992,5112277,5,33
FR,1992,5112360,5,33
FR,1992,5112488,5,33
FR,1992,5112950,5,33
FR,1992,5113263,5,33
FR,1992,5113453,5,33
FR,1992,5113989,5,33
FR,1992,5115285,5,33
FR,1992,5132695,5,33
FR,1992,5133518,5,33
FR,1992,5134020,5,33
FR,1992,5134590,5,33
FR,1992,5134739,5,33
FR,1992,5135956,5,33
FR,1992,5136632,5,33
FR,1992,5137133,5,33
FR,1992,5137547,5,33
FR,1992,5137629,5,33
FR,1992,5138193,5,33
FR,1992,5138272,5,33
FR,1992,5138628,5,33
FR,1992,5139180,5,33
FR,1992,5139707,5,33
FR,1992,5139987,5,33
FR,1992,5140061,5,33
FR,1992,5141061,5,33
FR,1992,5141580,5,33
FR,1992,5142753,5,33
FR,1992,5143274,5,33
FR,1992,5143453,5,33
FR,1992,5143678,5,33
FR,1992,5144056,5,33
FR,1992,5144992,5,33
FR,1992,5145047,5,33
FR,1992,5145355,5,33
FR,1992,5145576,5,33
FR,1992,5146155,5,33
FR,1992,5146233,5,33
FR,1992,5146737,5,33
FR,1992,5147199,5,33
FR,1992,5147921,5,33
FR,1992,5147976,5,33
FR,1992,5147982,5,33
FR,1992,5148588,5,33
FR,1992,5149116,5,33
FR,1992,5149519,5,33
FR,1992,5078609,5,33
FR,1992,5079178,5,33
FR,1992,5079324,5,33
FR,1992,5079631,5,33
FR,1992,5079689,5,33
FR,1992,5080888,5,33
FR,1992,5081345,5,33
FR,1992,5081634,5,33
FR,1992,5081877,5,33
FR,1992,5082100,5,33
FR,1992,5083005,5,33
FR,1992,5083013,5,33
FR,1992,5083939,5,33
FR,1992,5086871,5,33
FR,1992,5086925,5,33
FR,1992,5087398,5,33
FR,1992,5088792,5,33
FR,1992,5090363,5,33
FR,1992,5090402,5,33
FR,1992,5090448,5,33
FR,1992,5091055,5,33
FR,1992,5091145,5,33
FR,1992,5092335,5,33
FR,1992,5093145,5,33
FR,1992,5093980,5,33
FR,1992,5095486,5,33
FR,1992,5095577,5,33
FR,1992,5095590,5,33
FR,1992,5095787,5,33
FR,1992,5096583,5,33
FR,1992,5096820,5,33
FR,1992,5097023,5,33
FR,1992,5115890,4,34
FR,1992,5116037,4,34
FR,1992,5116209,4,34
FR,1992,5116442,4,34
FR,1992,5118313,4,34
FR,1992,5118943,4,34
FR,1992,5119464,4,34
FR,1992,5119505,4,34
FR,1992,5119692,4,34
FR,1992,5120219,4,34
FR,1992,5120852,4,34
FR,1992,5121691,4,34
FR,1992,5121990,4,34
FR,1992,5122070,4,34
FR,1992,5122630,4,34
FR,1992,5122898,4,34
FR,1992,5123229,4,34
FR,1992,5123611,4,34
FR,1992,5123794,4,34
FR,1992,5124304,4,34
FR,1992,5124344,4,34
FR,1992,5125062,4,34
FR,1992,5125359,4,34
FR,1992,5125542,4,34
FR,1992,5126440,4,34
FR,1992,5126753,4,34
FR,1992,5126989,4,34
FR,1992,5127248,4,34
FR,1992,5128206,4,34
FR,1992,5130313,4,34
FR,1992,5130770,4,34
FR,1992,5131190,4,34
FR,1992,5131584,4,34
FR,1992,5132162,4,34
FR,1992,5132169,4,34
FR,1992,5169646,4,34
FR,1992,5169815,4,34
FR,1992,5169819,4,34
FR,1992,5170272,4,34
FR,1992,5170287,4,34
FR,1992,5170705,4,34
FR,1992,5170737,4,34
FR,1992,5170841,4,34
FR,1992,5171289,4,34
FR,1992,5171640,4,34
FR,1992,5172024,4,34
FR,1992,5172056,4,34
FR,1992,5173305,4,34
FR,1992,5173490,4,34
FR,1992,5173609,4,34
FR,1992,5173624,4,34
FR,1992,5173705,4,34
FR,1992,5173883,4,34
FR,1992,5173910,4,34
FR,1992,5174372,4,34
FR,1992,5174930,4,34
FR,1992,5175042,4,34
FR,1992,5150711,4,34
FR,1992,5151976,4,34
FR,1992,5153212,4,34
FR,1992,5153432,4,34
FR,1992,5153537,4,34
FR,1992,5153581,4,34
FR,1992,5153623,4,34
FR,1992,5155338,4,34
FR,1992,5155762,4,34
FR,1992,5156153,4,34
FR,1992,5156651,4,34
FR,1992,5157036,4,34
FR,1992,5157200,4,34
FR,1992,5157493,4,34
FR,1992,5157915,4,34
FR,1992,5158192,4,34
FR,1992,5158590,4,34
FR,1992,5158625,4,34
FR,1992,5159567,4,34
FR,1992,5160065,4,34
FR,1992,5160108,4,34
FR,1992,5160165,4,34
FR,1992,5160991,4,34
FR,1992,5161112,4,34
FR,1992,5161894,4,34
FR,1992,5162095,4,34
FR,1992,5162807,4,34
FR,1992,5163026,4,34
FR,1992,5163366,4,34
FR,1992,5163485,4,34
FR,1992,5163548,4,34
FR,1992,5164016,4,34
FR,1992,5164397,4,34
FR,1992,5164641,4,34
FR,1992,5164722,4,34
FR,1992,5165506,4,34
FR,1992,5165998,4,34
FR,1992,5166469,4,34
FR,1992,5167224,4,34
FR,1992,5167428,4,34
FR,1992,5168521,4,34
FR,1992,5168597,4,34
FR,1992,5168766,4,34
FR,1992,5169289,4,34
FR,1992,5097731,4,34
FR,1992,5098888,4,34
FR,1992,5099009,4,34
FR,1992,5100284,4,34
FR,1992,5100398,4,34
FR,1992,5100748,4,34
FR,1992,5101889,4,34
FR,1992,5102013,4,34
FR,1992,5102264,4,34
FR,1992,5103097,4,34
FR,1992,5104139,4,34
FR,1992,5104212,4,34
FR,1992,5104264,4,34
FR,1992,5104272,4,34
FR,1992,5104830,4,34
FR,1992,5105027,4,34
FR,1992,5105103,4,34
FR,1992,5105566,4,34
FR,1992,5106024,4,34
FR,1992,5106025,4,34
FR,1992,5106611,4,34
FR,1992,5107022,4,34
FR,1992,5107662,4,34
FR,1992,5107845,4,34
FR,1992,5108051,4,34
FR,1992,5108216,4,34
FR,1992,5108258,4,34
FR,1992,5108552,4,34
FR,1992,5109652,4,34
FR,1992,5109724,4,34
FR,1992,5110125,4,34
FR,1992,5110909,4,34
FR,1992,5111021,4,34
FR,1992,5111492,4,34
FR,1992,5111636,4,34
FR,1992,5111666,4,34
FR,1992,5111880,4,34
FR,1992,5112597,4,34
FR,1992,5112937,4,34
FR,1992,5113683,4,34
FR,1992,5114051,4,34
FR,1992,5114621,4,34
FR,1992,5115405,4,34
FR,1992,5132655,4,34
FR,1992,5133661,4,34
FR,1992,5133793,4,34
FR,1992,5133807,4,34
FR,1992,5133889,4,34
FR,1992,5134541,4,34
FR,1992,5134636,4,34
FR,1992,5135090,4,34
FR,1992,5135544,4,34
FR,1992,5135558,4,34
FR,1992,5135593,4,34
FR,1992,5135733,4,34
FR,1992,5135767,4,34
FR,1992,5135864,4,34
FR,1992,5136076,4,34
FR,1992,5138136,4,34
FR,1992,5138250,4,34
FR,1992,5138573,4,34
FR,1992,5139391,4,34
FR,1992,5139418,4,34
FR,1992,5139522,4,34
FR,1992,5140770,4,34
FR,1992,5141378,4,34
FR,1992,5141958,4,34
FR,1992,5141964,4,34
FR,1992,5142111,4,34
FR,1992,5142245,4,34
FR,1992,5143511,4,34
FR,1992,5143938,4,34
FR,1992,5143959,4,34
FR,1992,5144321,4,34
FR,1992,5144365,4,34
FR,1992,5145483,4,34
FR,1992,5145583,4,34
FR,1992,5145901,4,34
FR,1992,5146213,4,34
FR,1992,5146980,4,34
FR,1992,5147444,4,34
FR,1992,5147603,4,34
FR,1992,5148434,4,34
FR,1992,5148466,4,34
FR,1992,5148913,4,34
FR,1992,5149502,4,34
FR,1992,5149696,4,34
FR,1992,5149946,4,34
FR,1992,5149994,4,34
FR,1992,5150061,4,34
FR,1992,5150322,4,34
FR,1992,5078005,4,34
FR,1992,5078369,4,34
FR,1992,5078601,4,34
FR,1992,5079100,4,34
FR,1992,5079337,4,34
FR,1992,5080336,4,34
FR,1992,5080361,4,34
FR,1992,5081119,4,34
FR,1992,5081459,4,34
FR,1992,5081541,4,34
FR,1992,5081736,4,34
FR,1992,5081906,4,34
FR,1992,5081921,4,34
FR,1992,5082109,4,34
FR,1992,5082201,4,34
FR,1992,5082314,4,34
FR,1992,5082634,4,34
FR,1992,5082718,4,34
FR,1992,5083900,4,34
FR,1992,5084067,4,34
FR,1992,5084228,4,34
FR,1992,5084440,4,34
FR,1992,5084872,4,34
FR,1992,5085454,4,34
FR,1992,5085509,4,34
FR,1992,5085516,4,34
FR,1992,5085801,4,34
FR,1992,5086053,4,34
FR,1992,5086201,4,34
FR,1992,5086575,4,34
FR,1992,5086967,4,34
FR,1992,5086969,4,34
FR,1992,5087275,4,34
FR,1992,5087466,4,34
FR,1992,5087522,4,34
FR,1992,5087613,4,34
FR,1992,5087684,4,34
FR,1992,5088442,4,34
FR,1992,5088815,4,34
FR,1992,5089018,4,34
FR,1992,5089667,4,34
FR,1992,5089684,4,34
FR,1992,5089696,4,34
FR,1992,5090773,4,34
FR,1992,5091230,4,34
FR,1992,5091827,4,34
FR,1992,5091989,4,34
FR,1992,5092077,4,34
FR,1992,5092489,4,34
FR,1992,5092700,4,34
FR,1992,5093009,4,34
FR,1992,5093072,4,34
FR,1992,5093753,4,34
FR,1992,5094480,4,34
FR,1992,5094588,4,34
FR,1992,5095079,4,34
FR,1992,5095083,4,34
FR,1992,5095222,4,34
FR,1992,5095466,4,34
FR,1992,5095833,4,34
FR,1992,5096001,4,34
FR,1992,5096079,4,34
FR,1992,5096098,4,34
FR,1992,5096218,4,34
FR,1992,5096684,4,34
FR,1992,5096900,4,34
FR,1992,5097081,4,34
FR,1992,5115507,3,35
FR,1992,5115667,3,35
FR,1992,5115708,3,35
FR,1992,5115718,3,35
FR,1992,5115932,3,35
FR,1992,5116000,3,35
FR,1992,5116073,3,35
FR,1992,5116074,3,35
FR,1992,5116217,3,35
FR,1992,5116372,3,35
FR,1992,5116849,3,35
FR,1992,5117030,3,35
FR,1992,5117570,3,35
FR,1992,5118128,3,35
FR,1992,5118430,3,35
FR,1992,5118489,3,35
FR,1992,5118724,3,35
FR,1992,5118918,3,35
FR,1992,5119658,3,35
FR,1992,5119913,3,35
FR,1992,5120736,3,35
FR,1992,5120928,3,35
FR,1992,5121939,3,35
FR,1992,5123037,3,35
FR,1992,5123262,3,35
FR,1992,5123418,3,35
FR,1992,5123853,3,35
FR,1992,5124037,3,35
FR,1992,5124456,3,35
FR,1992,5124564,3,35
FR,1992,5124667,3,35
FR,1992,5124891,3,35
FR,1992,5125003,3,35
FR,1992,5125052,3,35
FR,1992,5125467,3,35
FR,1992,5125610,3,35
FR,1992,5125833,3,35
FR,1992,5126702,3,35
FR,1992,5126734,3,35
FR,1992,5127062,3,35
FR,1992,5127469,3,35
FR,1992,5128158,3,35
FR,1992,5128338,3,35
FR,1992,5128760,3,35
FR,1992,5128933,3,35
FR,1992,5129313,3,35
FR,1992,5129417,3,35
FR,1992,5129464,3,35
FR,1992,5129527,3,35
FR,1992,5129564,3,35
FR,1992,5129762,3,35
FR,1992,5129807,3,35
FR,1992,5129875,3,35
FR,1992,5129989,3,35
FR,1992,5130449,3,35
FR,1992,5130534,3,35
FR,1992,5131475,3,35
FR,1992,5131479,3,35
FR,1992,5131544,3,35
FR,1992,5131935,3,35
FR,1992,5132049,3,35
FR,1992,5132109,3,35
FR,1992,5132511,3,35
FR,1992,5169504,3,35
FR,1992,5169585,3,35
FR,1992,5169779,3,35
FR,1992,5170174,3,35
FR,1992,5170483,3,35
FR,1992,5170577,3,35
FR,1992,5170616,3,35
FR,1992,5170701,3,35
FR,1992,5170716,3,35
FR,1992,5171509,3,35
FR,1992,5171747,3,35
FR,1992,5171782,3,35
FR,1992,5171802,3,35
FR,1992,5172128,3,35
FR,1992,5172143,3,35
FR,1992,5172583,3,35
FR,1992,5172614,3,35
FR,1992,5172879,3,35
FR,1992,5173078,3,35
FR,1992,5173462,3,35
FR,1992,5173911,3,35
FR,1992,5174200,3,35
FR,1992,5174405,3,35
FR,1992,5174426,3,35
FR,1992,5174573,3,35
FR,1992,5174837,3,35
FR,1992,5175406,3,35
FR,1992,5175553,3,35
FR,1992,5151952,3,35
FR,1992,5151966,3,35
FR,1992,5152895,3,35
FR,1992,5153231,3,35
FR,1992,5153664,3,35
FR,1992,5153803,3,35
FR,1992,5154039,3,35
FR,1992,5154745,3,35
FR,1992,5154909,3,35
FR,1992,5155184,3,35
FR,1992,5155793,3,35
FR,1992,5156231,3,35
FR,1992,5156585,3,35
FR,1992,5156800,3,35
FR,1992,5157116,3,35
FR,1992,5158070,3,35
FR,1992,5158354,3,35
